Date,Provinces and Territories,Total cases,Total deaths,Total recovered,New cases,New deaths,New recovered
2020-06-10,Saskatchewan,658,13,0,2,0,0
2020-06-11,Saskatchewan,660,13,0,2,0,0
2020-06-12,Saskatchewan,663,13,0,3,0,0
2020-06-13,Saskatchewan,664,13,0,1,0,0
2020-06-14,Saskatchewan,665,13,0,1,0,0
2020-06-15,Saskatchewan,683,13,0,18,0,0
2020-06-16,Saskatchewan,684,13,0,1,0,0
2020-06-17,Saskatchewan,693,13,0,9,0,0
2020-06-18,Saskatchewan,708,13,0,15,0,0
2020-06-19,Saskatchewan,716,13,0,8,0,0
2020-06-20,Saskatchewan,726,13,0,10,0,0
2020-06-21,Saskatchewan,746,13,0,20,0,0
2020-06-22,Saskatchewan,751,13,0,5,0,0
2020-06-23,Saskatchewan,753,13,0,2,0,0
2020-06-24,Saskatchewan,757,13,0,4,0,0
2020-06-25,Saskatchewan,759,13,0,2,0,0
2020-06-26,Saskatchewan,772,13,0,13,0,0
2020-06-27,Saskatchewan,777,13,0,5,0,0
2020-06-28,Saskatchewan,778,13,0,1,0,0
2020-06-29,Saskatchewan,779,13,0,1,0,0
2020-06-30,Saskatchewan,785,13,0,6,0,0
2020-07-01,Saskatchewan,785,13,0,0,0,0
2020-07-02,Saskatchewan,795,14,0,10,1,0
2020-07-03,Saskatchewan,796,14,0,1,0,0
2020-07-04,Saskatchewan,796,14,0,0,0,0
2020-07-05,Saskatchewan,796,14,0,0,0,0
2020-07-06,Saskatchewan,805,14,0,9,0,0
2020-07-07,Saskatchewan,806,15,0,1,1,0
2020-07-08,Saskatchewan,808,15,0,2,0,0
2020-07-09,Saskatchewan,813,15,0,5,0,0
2020-07-10,Saskatchewan,815,15,0,2,0,0
2020-07-11,Saskatchewan,815,15,0,0,0,0
2020-07-12,Saskatchewan,815,15,0,0,0,0
2020-07-13,Saskatchewan,871,15,0,56,0,0
2020-07-14,Saskatchewan,876,15,0,5,0,0
2020-07-15,Saskatchewan,881,15,0,5,0,0
2020-07-16,Saskatchewan,923,15,0,42,0,0
2020-07-17,Saskatchewan,936,15,0,13,0,0
2020-07-18,Saskatchewan,941,15,0,5,0,0
2020-07-19,Saskatchewan,943,15,0,2,0,0
2020-07-20,Saskatchewan,962,15,0,19,0,0
2020-07-21,Saskatchewan,970,15,0,8,0,0
2020-07-22,Saskatchewan,1030,15,0,60,0,0
2020-07-23,Saskatchewan,1072,16,0,42,1,0
2020-07-24,Saskatchewan,1099,16,0,27,0,0
2020-07-25,Saskatchewan,1136,16,0,37,0,0
2020-07-26,Saskatchewan,1178,16,0,42,0,0
2020-07-27,Saskatchewan,1209,16,0,31,0,0
2020-07-28,Saskatchewan,1218,17,0,9,1,0
2020-07-29,Saskatchewan,1268,17,0,50,0,0
2020-07-30,Saskatchewan,1306,18,0,38,1,0
2020-07-31,Saskatchewan,1319,18,0,13,0,0
2020-08-01,Saskatchewan,1334,18,0,15,0,0
2020-08-02,Saskatchewan,1342,18,0,8,0,0
2020-08-03,Saskatchewan,1359,18,0,17,0,0
2020-08-04,Saskatchewan,1368,18,0,9,0,0
2020-08-05,Saskatchewan,1376,18,0,8,0,0
2020-08-06,Saskatchewan,1387,19,0,11,1,0
2020-08-07,Saskatchewan,1409,20,0,22,1,0
2020-08-08,Saskatchewan,1433,20,0,24,0,0
2020-08-09,Saskatchewan,1445,20,0,12,0,0
2020-08-10,Saskatchewan,1450,20,0,5,0,0
2020-08-11,Saskatchewan,1479,20,0,29,0,0
2020-08-12,Saskatchewan,1484,20,0,5,0,0
2020-08-13,Saskatchewan,1511,20,0,27,0,0
2020-08-14,Saskatchewan,1541,20,0,30,0,0
2020-08-15,Saskatchewan,1566,21,0,25,1,0
2020-08-16,Saskatchewan,1580,22,0,14,1,0
2020-08-17,Saskatchewan,1581,22,0,1,0,0
2020-08-18,Saskatchewan,1582,22,0,1,0,0
2020-08-19,Saskatchewan,1586,22,0,4,0,0
2020-08-20,Saskatchewan,1590,22,0,4,0,0
2020-08-21,Saskatchewan,1595,22,0,5,0,0
2020-08-22,Saskatchewan,1597,22,0,2,0,0
2020-08-23,Saskatchewan,1600,22,0,3,0,0
2020-08-24,Saskatchewan,1602,22,0,2,0,0
2020-08-25,Saskatchewan,1601,23,0,0,1,0
2020-08-26,Saskatchewan,1604,24,0,3,1,0
2020-08-27,Saskatchewan,1609,24,0,5,0,0
2020-08-28,Saskatchewan,1611,24,0,2,0,0
2020-08-29,Saskatchewan,1615,24,0,4,0,0
2020-08-30,Saskatchewan,1615,24,0,0,0,0
2020-08-31,Saskatchewan,1619,24,0,4,0,0
2020-09-01,Saskatchewan,1622,24,0,3,0,0
2020-09-02,Saskatchewan,1624,24,0,2,0,0
2020-09-03,Saskatchewan,1634,24,0,10,0,0
2020-09-04,Saskatchewan,1638,24,0,4,0,0
2020-09-05,Saskatchewan,1643,24,0,5,0,0
2020-09-06,Saskatchewan,1651,24,0,8,0,0
2020-09-07,Saskatchewan,1662,24,0,11,0,0
2020-09-08,Saskatchewan,1669,24,0,7,0,0
2020-09-09,Saskatchewan,1670,24,0,1,0,0
2020-09-10,Saskatchewan,1676,24,0,6,0,0
2020-09-11,Saskatchewan,1688,24,0,12,0,0
2020-09-12,Saskatchewan,1709,24,0,21,0,0
2020-09-13,Saskatchewan,1726,24,0,17,0,0
2020-09-14,Saskatchewan,1731,24,0,5,0,0
2020-09-15,Saskatchewan,1741,24,0,10,0,0
2020-09-16,Saskatchewan,1751,24,0,10,0,0
2020-09-17,Saskatchewan,1757,24,0,6,0,0
2020-09-18,Saskatchewan,1776,24,0,19,0,0
2020-09-19,Saskatchewan,1787,24,0,11,0,0
2020-09-20,Saskatchewan,1807,24,0,20,0,0
2020-09-21,Saskatchewan,1814,24,0,7,0,0
2020-09-22,Saskatchewan,1824,24,0,10,0,0
2020-09-23,Saskatchewan,1830,24,0,6,0,0
2020-09-24,Saskatchewan,1835,24,0,5,0,0
2020-09-25,Saskatchewan,1846,24,0,11,0,0
2020-09-26,Saskatchewan,1863,24,0,17,0,0
2020-09-27,Saskatchewan,1878,24,0,15,0,0
2020-09-28,Saskatchewan,1892,24,0,14,0,0
2020-09-29,Saskatchewan,1899,24,0,7,0,0
2020-09-30,Saskatchewan,1913,24,0,14,0,0
2020-10-01,Saskatchewan,1927,24,0,14,0,0
2020-10-02,Saskatchewan,1940,24,0,13,0,0
2020-10-03,Saskatchewan,1954,24,0,14,0,0
2020-10-04,Saskatchewan,1959,24,0,5,0,0
2020-10-05,Saskatchewan,1968,24,0,9,0,0
2020-10-06,Saskatchewan,1984,24,0,16,0,0
2020-10-07,Saskatchewan,1994,24,0,10,0,0
2020-10-08,Saskatchewan,2012,24,0,18,0,0
2020-10-09,Saskatchewan,2034,24,0,22,0,0
2020-10-10,Saskatchewan,2068,24,0,34,0,0
2020-10-11,Saskatchewan,2092,25,0,24,1,0
2020-10-12,Saskatchewan,2140,25,0,48,0,0
2020-10-13,Saskatchewan,2174,25,0,34,0,0
2020-10-14,Saskatchewan,2199,25,0,25,0,0
2020-10-15,Saskatchewan,2232,25,0,33,0,0
2020-10-16,Saskatchewan,2270,25,0,38,0,0
2020-10-17,Saskatchewan,2270,25,0,0,0,0
2020-10-18,Saskatchewan,2330,25,0,60,0,0
2020-10-19,Saskatchewan,2396,25,0,66,0,0
2020-10-20,Saskatchewan,2439,25,0,43,0,0
2020-10-21,Saskatchewan,2496,25,0,57,0,0
2020-10-22,Saskatchewan,2558,25,0,62,0,0
2020-10-23,Saskatchewan,2591,25,0,33,0,0
2020-10-24,Saskatchewan,2669,25,0,78,0,0
2020-10-25,Saskatchewan,2729,25,0,60,0,0
2020-10-26,Saskatchewan,2783,25,0,54,0,0
2020-10-27,Saskatchewan,2841,25,0,58,0,0
2020-10-28,Saskatchewan,2908,25,0,67,0,0
2020-10-29,Saskatchewan,2990,25,0,82,0,0
2020-10-30,Saskatchewan,3066,25,0,76,0,0
2020-10-31,Saskatchewan,3144,25,0,78,0,0
2020-11-01,Saskatchewan,3218,25,0,74,0,0
2020-11-02,Saskatchewan,3292,25,0,74,0,0
2020-11-03,Saskatchewan,3373,25,0,81,0,0
2020-11-04,Saskatchewan,3408,25,0,35,0,0
2020-11-05,Saskatchewan,3536,25,0,128,0,0
2020-11-06,Saskatchewan,3623,25,0,87,0,0
2020-11-07,Saskatchewan,3738,27,0,115,2,0
2020-11-08,Saskatchewan,3897,28,0,159,1,0
2020-11-09,Saskatchewan,4087,29,0,190,1,0
2020-11-10,Saskatchewan,4214,29,0,127,0,0
2020-11-11,Saskatchewan,4326,29,0,112,0,0
2020-11-12,Saskatchewan,4437,29,0,111,0,0
2020-11-13,Saskatchewan,4513,29,0,76,0,0
2020-11-14,Saskatchewan,4820,29,0,307,0,0
2020-11-15,Saskatchewan,5001,31,0,181,2,0
2020-11-16,Saskatchewan,5182,31,0,181,0,0
2020-11-17,Saskatchewan,5422,31,0,240,0,0
2020-11-18,Saskatchewan,5553,32,0,131,1,0
2020-11-19,Saskatchewan,5651,32,0,98,0,0
2020-11-20,Saskatchewan,5804,33,0,153,1,0
2020-11-21,Saskatchewan,6237,33,0,433,0,0
2020-11-22,Saskatchewan,6473,33,0,236,0,0
2020-11-23,Saskatchewan,6708,37,0,235,4,0
2020-11-24,Saskatchewan,6883,37,0,175,0,0
2020-11-25,Saskatchewan,7047,37,0,164,0,0
2020-11-26,Saskatchewan,7362,40,0,315,3,0
2020-11-27,Saskatchewan,7691,44,0,329,4,0
2020-11-28,Saskatchewan,7888,45,0,197,1,0
2020-11-29,Saskatchewan,8239,45,0,351,0,0
2020-11-30,Saskatchewan,8564,47,0,325,2,0
2020-12-01,Saskatchewan,8745,51,0,181,4,0
2020-12-02,Saskatchewan,8982,53,0,237,2,0
2020-12-03,Saskatchewan,9244,54,0,262,1,0
2020-12-04,Saskatchewan,9527,55,0,283,1,0
2020-12-05,Saskatchewan,9730,55,0,203,0,0
2020-12-06,Saskatchewan,10139,59,0,409,4,0
2020-12-07,Saskatchewan,10412,60,0,273,1,0
2020-12-08,Saskatchewan,10597,66,0,185,6,0
2020-12-09,Saskatchewan,10899,71,0,302,5,0
2020-12-10,Saskatchewan,11223,75,0,324,4,0
2020-12-11,Saskatchewan,11475,75,0,252,0,0
2020-12-12,Saskatchewan,11749,86,0,274,11,0
2020-12-13,Saskatchewan,11971,89,0,222,3,0
2020-12-14,Saskatchewan,12238,91,0,267,2,0
2020-12-15,Saskatchewan,12432,98,0,194,7,0
2020-12-16,Saskatchewan,12594,98,0,162,0,0
2020-12-17,Saskatchewan,12832,105,0,238,7,0
2020-12-18,Saskatchewan,13077,107,0,245,2,0
2020-12-19,Saskatchewan,13329,115,0,252,8,0
2020-12-20,Saskatchewan,13555,118,0,226,3,0
2020-12-21,Saskatchewan,13761,122,0,206,4,0
2020-12-22,Saskatchewan,13942,125,0,181,3,0
2020-12-23,Saskatchewan,14101,130,0,159,5,0
2020-12-24,Saskatchewan,14255,134,0,154,4,0
2020-12-25,Saskatchewan,14255,134,0,0,0,0
2020-12-26,Saskatchewan,14255,134,0,0,0,0
2020-12-27,Saskatchewan,14814,141,0,559,7,0
2020-12-28,Saskatchewan,14814,141,0,0,0,0
2020-12-29,Saskatchewan,15022,151,0,208,10,0
2020-12-30,Saskatchewan,15160,154,0,138,3,0
2020-12-31,Saskatchewan,15350,155,0,190,1,0
2021-01-01,Saskatchewan,15350,155,0,0,0,0
2021-01-02,Saskatchewan,15845,158,0,495,3,0
2021-01-03,Saskatchewan,16083,158,0,238,0,0
2021-01-04,Saskatchewan,16367,160,0,284,2,0
2021-01-05,Saskatchewan,16520,165,0,153,5,0
2021-01-06,Saskatchewan,16804,174,0,284,9,0
2021-01-07,Saskatchewan,17138,177,0,334,3,0
2021-01-08,Saskatchewan,17474,184,0,336,7,0
2021-01-09,Saskatchewan,17803,191,0,329,7,0
2021-01-10,Saskatchewan,17803,191,0,0,0,0
2021-01-11,Saskatchewan,18522,199,0,719,8,0
2021-01-12,Saskatchewan,18770,204,0,248,5,0
2021-01-13,Saskatchewan,19017,206,0,247,2,0
2021-01-14,Saskatchewan,19329,206,0,312,0,0
2021-01-15,Saskatchewan,19715,210,0,386,4,0
2021-01-16,Saskatchewan,19985,212,0,270,2,0
2021-01-17,Saskatchewan,20272,215,0,287,3,0
2021-01-18,Saskatchewan,20562,219,0,290,4,0
2021-01-19,Saskatchewan,20871,225,0,309,6,0
2021-01-20,Saskatchewan,21112,226,0,241,1,0
2021-01-21,Saskatchewan,21338,239,0,226,13,0
2021-01-22,Saskatchewan,21643,247,0,305,8,0
2021-01-23,Saskatchewan,21917,250,0,274,3,0
2021-01-24,Saskatchewan,22177,253,0,260,3,0
2021-01-25,Saskatchewan,22416,254,0,239,1,0
2021-01-26,Saskatchewan,22646,268,0,230,14,0
2021-01-27,Saskatchewan,22794,274,0,148,6,0
2021-01-28,Saskatchewan,23038,285,0,244,11,0
2021-01-29,Saskatchewan,23366,292,0,328,7,0
2021-01-30,Saskatchewan,23626,300,0,260,8,0
2021-01-31,Saskatchewan,23864,304,0,238,4,0
2021-02-01,Saskatchewan,24011,306,0,147,2,0
2021-02-02,Saskatchewan,24236,314,0,225,8,0
2021-02-03,Saskatchewan,24430,322,0,194,8,0
2021-02-04,Saskatchewan,24680,329,0,250,7,0
2021-02-05,Saskatchewan,24946,332,0,266,3,0
2021-02-06,Saskatchewan,25209,336,0,263,4,0
2021-02-07,Saskatchewan,25403,339,0,194,3,0
2021-02-08,Saskatchewan,25574,341,0,171,2,0
2021-02-09,Saskatchewan,25654,346,0,80,5,0
2021-02-10,Saskatchewan,25843,348,0,189,2,0
2021-02-11,Saskatchewan,25957,348,0,114,0,0
2021-02-12,Saskatchewan,26145,350,0,188,2,0
2021-02-13,Saskatchewan,26389,354,0,244,4,0
2021-02-14,Saskatchewan,26550,354,0,161,0,0
2021-02-15,Saskatchewan,26550,354,0,0,0,0
2021-02-16,Saskatchewan,26829,357,0,279,3,0
2021-02-17,Saskatchewan,26953,362,0,124,5,0
2021-02-18,Saskatchewan,27099,362,0,146,0,0
2021-02-19,Saskatchewan,27245,365,0,146,3,0
2021-02-20,Saskatchewan,27438,368,0,193,3,0
2021-02-21,Saskatchewan,27620,372,0,182,4,0
2021-02-22,Saskatchewan,27797,372,0,177,0,0
2021-02-23,Saskatchewan,27923,376,0,126,4,0
2021-02-24,Saskatchewan,27980,379,0,57,3,0
2021-02-25,Saskatchewan,28191,380,0,211,1,0
2021-02-26,Saskatchewan,28344,380,0,153,0,0
2021-02-27,Saskatchewan,28506,385,0,162,5,0
2021-02-28,Saskatchewan,28647,385,0,141,0,0
2021-03-01,Saskatchewan,28801,385,0,154,0,0
2021-03-02,Saskatchewan,28938,387,0,137,2,0
2021-03-03,Saskatchewan,29059,389,0,121,2,0
2021-03-04,Saskatchewan,29220,391,0,161,2,0
2021-03-05,Saskatchewan,29432,393,0,212,2,0
2021-03-06,Saskatchewan,29593,396,0,161,3,0
2021-03-07,Saskatchewan,29709,398,0,116,2,0
2021-03-08,Saskatchewan,29806,399,0,97,1,0
2021-03-09,Saskatchewan,29918,400,0,112,1,0
2021-03-10,Saskatchewan,30029,401,0,111,1,0
2021-03-11,Saskatchewan,30193,401,0,164,0,0
2021-03-12,Saskatchewan,30369,404,0,176,3,0
2021-03-13,Saskatchewan,30522,405,0,153,1,0
2021-03-14,Saskatchewan,30620,407,0,98,2,0
2021-03-15,Saskatchewan,30727,407,0,107,0,0
2021-03-16,Saskatchewan,30883,409,0,156,2,0
2021-03-17,Saskatchewan,30970,410,0,87,1,0
2021-03-18,Saskatchewan,31085,411,0,115,1,0
2021-03-19,Saskatchewan,31259,414,0,174,3,0
2021-03-20,Saskatchewan,31459,417,0,200,3,0
2021-03-21,Saskatchewan,31637,418,0,178,1,0
2021-03-22,Saskatchewan,31842,418,0,205,0,0
2021-03-23,Saskatchewan,31991,419,0,149,1,0
2021-03-24,Saskatchewan,32181,420,0,190,1,0
2021-03-25,Saskatchewan,32346,422,0,165,2,0
2021-03-26,Saskatchewan,32559,430,0,213,8,0
2021-03-27,Saskatchewan,32783,430,0,224,0,0
2021-03-28,Saskatchewan,33031,433,0,248,3,0
2021-03-29,Saskatchewan,33233,433,0,202,0,0
2021-03-30,Saskatchewan,33399,434,0,166,1,0
2021-03-31,Saskatchewan,33590,436,0,191,2,0
2021-04-01,Saskatchewan,33789,436,0,199,0,0
2021-04-02,Saskatchewan,34043,437,0,254,1,0
2021-04-03,Saskatchewan,34323,436,0,280,0,0
2021-04-04,Saskatchewan,34544,439,0,221,3,0
2021-04-05,Saskatchewan,34763,440,0,219,1,0
2021-04-06,Saskatchewan,34980,443,0,217,3,0
2021-04-07,Saskatchewan,35171,445,0,191,2,0
2021-04-08,Saskatchewan,35376,447,0,205,2,0
2021-04-09,Saskatchewan,35748,453,0,372,6,0
2021-04-10,Saskatchewan,35983,453,0,235,0,0
2021-04-11,Saskatchewan,36305,454,0,322,1,0
2021-04-12,Saskatchewan,36604,455,0,299,1,0
2021-04-13,Saskatchewan,36892,457,0,288,2,0
2021-04-14,Saskatchewan,37085,458,0,193,1,0
2021-04-15,Saskatchewan,37384,460,0,299,2,0
2021-04-16,Saskatchewan,37615,462,0,231,2,0
2021-04-17,Saskatchewan,37615,462,0,0,0,0
2021-04-18,Saskatchewan,38160,465,0,545,3,0
2021-04-19,Saskatchewan,38401,465,0,241,0,0
2021-04-20,Saskatchewan,38651,465,0,250,0,0
2021-04-21,Saskatchewan,38883,469,0,232,4,0
2021-04-22,Saskatchewan,39137,470,0,254,1,0
2021-04-23,Saskatchewan,39392,471,0,255,1,0
2021-04-24,Saskatchewan,39683,473,0,291,2,0
2021-04-25,Saskatchewan,39932,475,0,249,2,0
2021-04-26,Saskatchewan,40177,476,0,245,1,0
2021-04-27,Saskatchewan,40401,482,0,224,6,0
2021-04-28,Saskatchewan,40614,486,0,213,4,0
2021-04-29,Saskatchewan,40824,487,0,210,1,0
2021-04-30,Saskatchewan,41098,491,0,274,4,0
2021-05-01,Saskatchewan,41360,494,0,262,3,0
2021-05-02,Saskatchewan,41599,495,0,239,1,0
2021-05-03,Saskatchewan,41806,498,0,207,3,0
2021-05-04,Saskatchewan,42006,499,0,200,1,0
2021-05-05,Saskatchewan,42203,501,0,197,2,0
2021-05-06,Saskatchewan,42376,501,0,173,0,0
2021-05-07,Saskatchewan,42695,502,0,319,1,0
2021-05-08,Saskatchewan,42964,502,0,269,0,0
2021-05-09,Saskatchewan,43141,502,0,177,0,0
2021-05-10,Saskatchewan,43288,502,0,147,0,0
2021-05-11,Saskatchewan,43481,506,0,193,4,0
2021-05-12,Saskatchewan,43673,508,0,192,2,0
2021-05-13,Saskatchewan,43926,513,0,253,5,0
2021-05-14,Saskatchewan,44159,515,0,233,2,0
2021-05-15,Saskatchewan,44364,516,0,205,1,0
2021-05-16,Saskatchewan,44531,517,0,167,1,0
2021-05-17,Saskatchewan,44709,519,0,178,2,0
2021-05-18,Saskatchewan,44841,522,0,132,3,0
2021-05-19,Saskatchewan,44982,522,0,141,0,0
2021-05-20,Saskatchewan,45128,522,0,146,0,0
2021-05-21,Saskatchewan,45310,524,0,182,2,0
2021-05-22,Saskatchewan,45490,526,0,180,2,0
2021-05-23,Saskatchewan,45605,527,0,115,1,0
2021-05-24,Saskatchewan,45709,527,0,104,0,0
2021-05-25,Saskatchewan,45820,527,0,111,0,0
2021-05-26,Saskatchewan,46001,528,0,181,1,0
2021-05-27,Saskatchewan,46163,534,0,162,6,0
2021-05-28,Saskatchewan,46285,536,0,122,2,0
2021-05-29,Saskatchewan,46464,537,0,179,1,0
2021-05-30,Saskatchewan,46635,538,0,171,1,0
2021-05-31,Saskatchewan,46748,539,0,113,1,0
2021-06-01,Saskatchewan,46834,540,0,86,1,0
2021-06-02,Saskatchewan,46964,541,0,130,1,0
2021-06-03,Saskatchewan,47097,543,0,133,2,0
2021-06-04,Saskatchewan,47186,543,0,89,0,0
2021-06-05,Saskatchewan,47285,546,0,99,3,0
2021-06-06,Saskatchewan,47359,546,0,74,0,0
2021-06-07,Saskatchewan,47427,549,0,68,3,0
2021-06-08,Saskatchewan,47517,551,0,90,2,0
2021-06-09,Saskatchewan,47574,552,0,57,1,0
2021-06-10,Saskatchewan,47668,553,0,94,1,0
2021-06-11,Saskatchewan,47764,554,0,96,1,0
2021-06-12,Saskatchewan,47875,555,0,111,1,0
2021-06-13,Saskatchewan,47941,555,0,66,0,0
2021-06-14,Saskatchewan,47996,556,0,55,1,0
2021-06-15,Saskatchewan,48043,560,0,47,4,0
2021-06-16,Saskatchewan,48125,562,0,82,2,0
2021-06-17,Saskatchewan,48220,561,0,95,0,0
2021-06-18,Saskatchewan,48327,562,0,107,1,0
2021-06-19,Saskatchewan,48381,562,0,54,0,0
2021-06-20,Saskatchewan,48441,563,0,60,1,0
2021-06-21,Saskatchewan,48490,565,0,49,2,0
2021-06-22,Saskatchewan,48505,565,0,15,0,0
2021-06-23,Saskatchewan,48537,565,0,32,0,0
2021-06-24,Saskatchewan,48590,565,0,53,0,0
2021-06-25,Saskatchewan,48646,565,0,56,0,0
2021-06-26,Saskatchewan,48706,566,0,60,1,0
2021-06-27,Saskatchewan,48754,566,0,48,0,0
2021-06-28,Saskatchewan,48771,566,0,17,0,0
2021-06-29,Saskatchewan,48823,568,0,52,2,0
2021-06-30,Saskatchewan,48854,568,0,31,0,0
2021-07-01,Saskatchewan,48861,568,0,7,0,0
2021-07-02,Saskatchewan,48882,568,0,21,0,0
2021-07-03,Saskatchewan,48931,568,0,49,0,0
2021-07-04,Saskatchewan,48958,568,0,27,0,0
2021-07-05,Saskatchewan,48978,568,0,20,0,0
2021-07-06,Saskatchewan,48992,569,0,14,1,0
2021-07-07,Saskatchewan,49039,570,0,47,1,0
2021-07-08,Saskatchewan,49152,570,0,113,0,0
2021-07-09,Saskatchewan,49198,571,0,46,1,0
2021-07-10,Saskatchewan,49240,572,0,42,1,0
2021-07-11,Saskatchewan,49260,573,0,20,1,0
2021-07-12,Saskatchewan,49279,573,0,19,0,0
2021-07-13,Saskatchewan,49304,573,0,25,0,0
2021-07-14,Saskatchewan,49322,573,0,18,0,0
2021-07-15,Saskatchewan,49341,573,0,19,0,0
2021-07-16,Saskatchewan,49362,575,0,21,2,0
2021-07-17,Saskatchewan,49397,575,0,35,0,0
2021-07-18,Saskatchewan,49433,575,0,36,0,0
2021-07-19,Saskatchewan,49450,575,0,17,0,0
2021-07-20,Saskatchewan,49472,575,0,22,0,0
2021-07-21,Saskatchewan,49525,575,0,53,0,0
2021-07-22,Saskatchewan,49556,575,0,31,0,0
2021-07-23,Saskatchewan,49608,577,0,52,2,0
2021-07-24,Saskatchewan,49656,578,0,48,1,0
2021-07-25,Saskatchewan,49683,578,0,27,0,0
2021-07-26,Saskatchewan,49727,579,0,44,1,0
2021-07-27,Saskatchewan,49765,578,0,38,0,0
2021-07-28,Saskatchewan,49830,578,0,65,0,0
2021-07-29,Saskatchewan,49882,578,0,52,0,0
2021-07-30,Saskatchewan,49940,578,0,58,0,0
2021-07-31,Saskatchewan,50024,578,0,84,0,0
2021-08-01,Saskatchewan,50067,578,0,43,0,0
2021-08-02,Saskatchewan,50096,578,0,29,0,0
2021-08-03,Saskatchewan,50120,578,0,24,0,0
2021-08-04,Saskatchewan,50181,579,0,61,1,0
2021-08-05,Saskatchewan,50251,581,0,70,2,0
2021-08-06,Saskatchewan,50338,582,0,87,1,0
2021-08-07,Saskatchewan,50477,582,0,139,0,0
2021-08-08,Saskatchewan,50558,582,0,81,0,0
2021-08-09,Saskatchewan,50614,582,0,56,0,0
2021-08-10,Saskatchewan,50679,584,0,65,2,0
2021-08-11,Saskatchewan,50771,584,0,92,0,0
2021-08-12,Saskatchewan,50912,586,0,141,2,0
2021-08-13,Saskatchewan,51034,586,0,122,0,0
2021-08-14,Saskatchewan,51162,586,0,128,0,0
2021-08-15,Saskatchewan,51305,586,0,143,0,0
2021-08-16,Saskatchewan,51390,586,0,85,0,0
2021-08-17,Saskatchewan,51499,586,0,109,0,0
2021-08-18,Saskatchewan,51630,586,0,131,0,0
2021-08-19,Saskatchewan,51821,586,0,191,0,0
2021-08-20,Saskatchewan,52065,586,0,244,0,0
2021-08-21,Saskatchewan,52252,586,0,187,0,0
2021-08-22,Saskatchewan,52472,586,0,220,0,0
2021-08-23,Saskatchewan,52472,586,0,0,0,0
2021-08-24,Saskatchewan,52800,592,0,328,6,0
2021-08-25,Saskatchewan,52845,592,0,45,0,0
2021-08-26,Saskatchewan,53004,594,0,159,2,0
2021-08-27,Saskatchewan,53262,596,0,258,2,0
2021-08-28,Saskatchewan,53617,597,0,355,1,0
2021-08-29,Saskatchewan,53875,598,0,258,1,0
2021-08-30,Saskatchewan,54076,601,0,201,3,0
2021-08-31,Saskatchewan,54367,603,0,291,2,0
2021-09-01,Saskatchewan,54688,607,0,321,4,0
2021-09-02,Saskatchewan,54953,608,0,265,1,0
2021-09-03,Saskatchewan,55396,610,0,443,2,0
2021-09-04,Saskatchewan,55750,610,0,354,0,0
2021-09-05,Saskatchewan,56139,611,0,389,1,0
2021-09-06,Saskatchewan,56533,612,0,394,1,0
2021-09-07,Saskatchewan,56838,613,0,305,1,0
2021-09-08,Saskatchewan,57243,615,0,405,2,0
2021-09-09,Saskatchewan,57521,616,0,278,1,0
2021-09-10,Saskatchewan,57952,617,0,431,1,0
2021-09-11,Saskatchewan,58293,618,0,341,1,0
2021-09-12,Saskatchewan,58715,621,0,422,3,0
2021-09-13,Saskatchewan,59165,625,0,450,4,0
2021-09-14,Saskatchewan,59673,627,0,508,2,0
2021-09-15,Saskatchewan,60149,629,0,476,2,0
2021-09-16,Saskatchewan,60589,630,0,440,1,0
2021-09-17,Saskatchewan,61065,637,0,476,7,0
2021-09-18,Saskatchewan,61558,638,0,493,1,0
2021-09-19,Saskatchewan,62101,639,0,543,1,0
2021-09-20,Saskatchewan,62620,641,0,519,2,0
2021-09-21,Saskatchewan,62989,646,0,369,5,0
2021-09-22,Saskatchewan,63415,651,0,426,5,0
2021-09-23,Saskatchewan,63875,658,0,460,7,0
2021-09-24,Saskatchewan,64402,663,0,527,5,0
2021-09-25,Saskatchewan,64949,667,0,547,4,0
2021-09-26,Saskatchewan,65501,670,0,552,3,0
2021-09-27,Saskatchewan,65897,672,0,396,2,0
2021-09-28,Saskatchewan,66343,682,0,446,10,0
2021-09-29,Saskatchewan,66737,685,0,394,3,0
2021-09-30,Saskatchewan,67339,695,0,602,10,0
2021-10-01,Saskatchewan,67810,700,0,471,5,0
2021-10-02,Saskatchewan,68290,708,0,480,8,0
2021-10-03,Saskatchewan,68644,711,0,354,3,0
2021-10-04,Saskatchewan,69089,716,0,445,5,0
2021-10-05,Saskatchewan,69331,726,0,242,10,0
2021-10-06,Saskatchewan,69809,733,0,478,7,0
2021-10-07,Saskatchewan,70457,737,0,648,4,0
2021-10-08,Saskatchewan,71034,741,0,577,4,0
2021-10-09,Saskatchewan,71526,746,0,492,5,0
2021-10-10,Saskatchewan,72033,747,0,507,1,0
2021-10-11,Saskatchewan,72458,751,0,425,4,0
2021-10-12,Saskatchewan,72730,753,0,272,2,0
2021-10-13,Saskatchewan,73057,764,0,327,11,0
2021-10-14,Saskatchewan,73350,769,0,293,5,0
2021-10-15,Saskatchewan,73662,773,0,312,4,0
2021-10-16,Saskatchewan,74074,776,0,412,3,0
2021-10-17,Saskatchewan,74394,781,0,320,5,0
2021-10-18,Saskatchewan,74673,785,0,279,4,0
2021-10-19,Saskatchewan,74940,793,0,267,8,0
2021-10-20,Saskatchewan,75185,798,0,245,5,0
2021-10-21,Saskatchewan,75540,800,0,355,2,0
